date,state_name,2m max temperature
2008-01-17,SOUTH DAKOTA,267.7849
2008-01-18,SOUTH DAKOTA,267.00882
2008-01-19,SOUTH DAKOTA,260.97757
2008-01-20,SOUTH DAKOTA,260.29785
2008-01-21,SOUTH DAKOTA,260.9065
2008-01-22,SOUTH DAKOTA,264.86795
2008-01-23,SOUTH DAKOTA,263.78833
2008-01-24,SOUTH DAKOTA,264.15622
2008-01-25,SOUTH DAKOTA,269.17804
2008-01-26,SOUTH DAKOTA,275.62204
2008-01-27,SOUTH DAKOTA,278.85464
2008-01-28,SOUTH DAKOTA,278.6944
2008-01-29,SOUTH DAKOTA,275.6435
2008-01-30,SOUTH DAKOTA,256.23294
2008-01-31,SOUTH DAKOTA,264.88345
2008-02-01,SOUTH DAKOTA,273.2206
2008-02-02,SOUTH DAKOTA,271.54053
2008-02-03,SOUTH DAKOTA,276.78177
2008-02-04,SOUTH DAKOTA,273.69705
2008-02-05,SOUTH DAKOTA,271.89917
2008-02-06,SOUTH DAKOTA,270.31522
2008-02-07,SOUTH DAKOTA,272.81827
2008-02-08,SOUTH DAKOTA,274.8603
2008-02-09,SOUTH DAKOTA,272.83118
2008-02-10,SOUTH DAKOTA,259.43317
2008-02-11,SOUTH DAKOTA,259.38647
2008-02-12,SOUTH DAKOTA,264.838
2008-02-13,SOUTH DAKOTA,269.46982
2008-02-14,SOUTH DAKOTA,269.5878
2008-02-15,SOUTH DAKOTA,270.9117
2008-02-16,SOUTH DAKOTA,277.41022
2008-02-17,SOUTH DAKOTA,275.48962
2008-02-18,SOUTH DAKOTA,268.77847
2008-02-19,SOUTH DAKOTA,267.7962
2008-02-20,SOUTH DAKOTA,260.887
2008-02-21,SOUTH DAKOTA,267.04352
2008-02-22,SOUTH DAKOTA,273.37912
2008-02-23,SOUTH DAKOTA,278.31915
2008-02-24,SOUTH DAKOTA,282.09045
2008-02-25,SOUTH DAKOTA,278.60803
2008-02-26,SOUTH DAKOTA,273.62442
2008-02-27,SOUTH DAKOTA,275.84802
2008-02-28,SOUTH DAKOTA,282.0106
2008-02-29,SOUTH DAKOTA,280.33774
2008-03-01,SOUTH DAKOTA,282.01968
2008-03-02,SOUTH DAKOTA,278.43533
2008-03-03,SOUTH DAKOTA,274.40283
2008-03-04,SOUTH DAKOTA,280.0945
2008-03-05,SOUTH DAKOTA,276.87143
2008-03-06,SOUTH DAKOTA,271.70963
2008-03-07,SOUTH DAKOTA,268.09097
2008-03-08,SOUTH DAKOTA,275.21658
2008-03-09,SOUTH DAKOTA,272.49982
2008-03-10,SOUTH DAKOTA,283.38922
2008-03-11,SOUTH DAKOTA,286.89774
2008-03-12,SOUTH DAKOTA,284.91916
2008-03-13,SOUTH DAKOTA,285.99167
2008-03-14,SOUTH DAKOTA,282.86752
2008-03-15,SOUTH DAKOTA,275.40207
2008-03-16,SOUTH DAKOTA,278.3379
2008-03-17,SOUTH DAKOTA,278.20145
2008-03-18,SOUTH DAKOTA,283.24228
2008-03-19,SOUTH DAKOTA,283.81824
2008-03-20,SOUTH DAKOTA,281.12897
2008-03-21,SOUTH DAKOTA,279.3326
2008-03-22,SOUTH DAKOTA,277.5261
2008-03-23,SOUTH DAKOTA,275.2687
2008-03-24,SOUTH DAKOTA,283.7742
2008-03-25,SOUTH DAKOTA,282.4412
2008-03-26,SOUTH DAKOTA,280.91293
2008-03-27,SOUTH DAKOTA,278.02933
2008-03-28,SOUTH DAKOTA,278.1978
2008-03-29,SOUTH DAKOTA,283.48746
2008-03-30,SOUTH DAKOTA,282.34933
2008-03-31,SOUTH DAKOTA,277.06268
2008-04-01,SOUTH DAKOTA,275.82028
2008-04-02,SOUTH DAKOTA,282.11346
2008-04-03,SOUTH DAKOTA,285.5158
2008-04-04,SOUTH DAKOTA,288.85092
2008-04-05,SOUTH DAKOTA,290.0245
2008-04-06,SOUTH DAKOTA,287.65128
2008-04-07,SOUTH DAKOTA,281.45386
2008-04-08,SOUTH DAKOTA,282.67224
2008-04-09,SOUTH DAKOTA,285.09036
2008-04-10,SOUTH DAKOTA,282.55545
2008-04-11,SOUTH DAKOTA,275.1945
2008-04-12,SOUTH DAKOTA,276.96732
2008-04-13,SOUTH DAKOTA,280.5955
2008-04-14,SOUTH DAKOTA,286.38187
2008-04-15,SOUTH DAKOTA,295.42538
2008-04-16,SOUTH DAKOTA,293.55835
2008-04-17,SOUTH DAKOTA,287.0882
2008-04-18,SOUTH DAKOTA,288.1524
2008-04-19,SOUTH DAKOTA,290.08575
2008-04-20,SOUTH DAKOTA,293.67694
2008-04-21,SOUTH DAKOTA,292.4983
2008-04-22,SOUTH DAKOTA,290.5931
2008-04-23,SOUTH DAKOTA,294.2413
2008-04-24,SOUTH DAKOTA,293.05557
2008-04-25,SOUTH DAKOTA,284.86792
2008-04-26,SOUTH DAKOTA,281.0894
2008-04-27,SOUTH DAKOTA,281.38016
2008-04-28,SOUTH DAKOTA,280.5752
2008-04-29,SOUTH DAKOTA,288.9648
2008-04-30,SOUTH DAKOTA,292.94223
2008-05-01,SOUTH DAKOTA,292.1677
2008-05-02,SOUTH DAKOTA,286.85904
2008-05-03,SOUTH DAKOTA,286.76483
2008-05-04,SOUTH DAKOTA,291.4681
2008-05-05,SOUTH DAKOTA,294.72537
2008-05-06,SOUTH DAKOTA,295.0025
2008-05-07,SOUTH DAKOTA,291.09604
2008-05-08,SOUTH DAKOTA,289.73727
2008-05-09,SOUTH DAKOTA,286.62177
2008-05-10,SOUTH DAKOTA,286.19354
2008-05-11,SOUTH DAKOTA,288.00394
2008-05-12,SOUTH DAKOTA,293.30676
2008-05-13,SOUTH DAKOTA,291.77664
2008-05-14,SOUTH DAKOTA,290.75055
2008-05-15,SOUTH DAKOTA,292.12595
2008-05-16,SOUTH DAKOTA,297.7176
2008-05-17,SOUTH DAKOTA,296.54587
2008-05-18,SOUTH DAKOTA,294.08163
2008-05-19,SOUTH DAKOTA,296.74664
2008-05-20,SOUTH DAKOTA,293.3932
2008-05-21,SOUTH DAKOTA,292.37534
2008-05-22,SOUTH DAKOTA,292.25485
2008-05-23,SOUTH DAKOTA,291.48813
2008-05-24,SOUTH DAKOTA,294.7157
2008-05-25,SOUTH DAKOTA,297.17157
2008-05-26,SOUTH DAKOTA,295.09488
2008-05-27,SOUTH DAKOTA,285.6208
2008-05-28,SOUTH DAKOTA,290.83264
2008-05-29,SOUTH DAKOTA,292.74612
2008-05-30,SOUTH DAKOTA,296.36472
2008-05-31,SOUTH DAKOTA,298.01785
2008-06-01,SOUTH DAKOTA,299.154
2008-06-02,SOUTH DAKOTA,298.3451
2008-06-03,SOUTH DAKOTA,294.43814
2008-06-04,SOUTH DAKOTA,296.6322
2008-06-05,SOUTH DAKOTA,294.56793
2008-06-06,SOUTH DAKOTA,294.1775
2008-06-07,SOUTH DAKOTA,296.24557
2008-06-08,SOUTH DAKOTA,295.69907
2008-06-09,SOUTH DAKOTA,293.7907
2008-06-10,SOUTH DAKOTA,294.7497
2008-06-11,SOUTH DAKOTA,296.28406
2008-06-12,SOUTH DAKOTA,295.40717
2008-06-13,SOUTH DAKOTA,294.99063
2008-06-14,SOUTH DAKOTA,298.95602
2008-06-15,SOUTH DAKOTA,297.00735
2008-06-16,SOUTH DAKOTA,294.51328
2008-06-17,SOUTH DAKOTA,297.87335
2008-06-18,SOUTH DAKOTA,298.80807
2008-06-19,SOUTH DAKOTA,299.2164
2008-06-20,SOUTH DAKOTA,299.2505
2008-06-21,SOUTH DAKOTA,299.16895
2008-06-22,SOUTH DAKOTA,298.5009
2008-06-23,SOUTH DAKOTA,298.2243
2008-06-24,SOUTH DAKOTA,301.50937
2008-06-25,SOUTH DAKOTA,302.3454
2008-06-26,SOUTH DAKOTA,302.71695
2008-06-27,SOUTH DAKOTA,301.2531
2008-06-28,SOUTH DAKOTA,296.67197
2008-06-29,SOUTH DAKOTA,297.13135
2008-06-30,SOUTH DAKOTA,299.99225
2008-07-01,SOUTH DAKOTA,304.53763
2008-07-02,SOUTH DAKOTA,303.54062
2008-07-03,SOUTH DAKOTA,295.68576
2008-07-04,SOUTH DAKOTA,300.84055
2008-07-05,SOUTH DAKOTA,305.22302
2008-07-06,SOUTH DAKOTA,305.1708
2008-07-07,SOUTH DAKOTA,302.45087
2008-07-08,SOUTH DAKOTA,300.51837
2008-07-09,SOUTH DAKOTA,301.19232
2008-07-10,SOUTH DAKOTA,306.16537
2008-07-11,SOUTH DAKOTA,307.1745
2008-07-12,SOUTH DAKOTA,301.03033
2008-07-13,SOUTH DAKOTA,300.1214
2008-07-14,SOUTH DAKOTA,305.4753
2008-07-15,SOUTH DAKOTA,306.25098
2008-07-16,SOUTH DAKOTA,304.8263
2008-07-17,SOUTH DAKOTA,303.46674
2008-07-18,SOUTH DAKOTA,300.6833
2008-07-19,SOUTH DAKOTA,301.0523
2008-07-20,SOUTH DAKOTA,302.6627
2008-07-21,SOUTH DAKOTA,301.9586
2008-07-22,SOUTH DAKOTA,301.75684
2008-07-23,SOUTH DAKOTA,301.01385
2008-07-24,SOUTH DAKOTA,302.8893
2008-07-25,SOUTH DAKOTA,302.77002
2008-07-26,SOUTH DAKOTA,301.53217
2008-07-27,SOUTH DAKOTA,302.88998
2008-07-28,SOUTH DAKOTA,303.54596
2008-07-29,SOUTH DAKOTA,302.999
2008-07-30,SOUTH DAKOTA,304.56555
2008-07-31,SOUTH DAKOTA,304.05548
2008-08-01,SOUTH DAKOTA,302.66125
2008-08-02,SOUTH DAKOTA,303.35928
2008-08-03,SOUTH DAKOTA,305.0143
2008-08-04,SOUTH DAKOTA,303.72238
2008-08-05,SOUTH DAKOTA,301.53174
2008-08-06,SOUTH DAKOTA,301.28522
2008-08-07,SOUTH DAKOTA,300.43817
2008-08-08,SOUTH DAKOTA,302.7662
2008-08-09,SOUTH DAKOTA,301.85748
2008-08-10,SOUTH DAKOTA,300.83276
2008-08-11,SOUTH DAKOTA,299.92975
2008-08-12,SOUTH DAKOTA,300.4014
2008-08-13,SOUTH DAKOTA,302.1133
2008-08-14,SOUTH DAKOTA,300.75385
2008-08-15,SOUTH DAKOTA,298.328
2008-08-16,SOUTH DAKOTA,299.46338
2008-08-17,SOUTH DAKOTA,301.63306
2008-08-18,SOUTH DAKOTA,302.94507
2008-08-19,SOUTH DAKOTA,302.31857
2008-08-20,SOUTH DAKOTA,301.63235
2008-08-21,SOUTH DAKOTA,301.45596
2008-08-22,SOUTH DAKOTA,300.65796
2008-08-23,SOUTH DAKOTA,298.19687
2008-08-24,SOUTH DAKOTA,300.13986
2008-08-25,SOUTH DAKOTA,300.34958
2008-08-26,SOUTH DAKOTA,301.43842
2008-08-27,SOUTH DAKOTA,300.09473
2008-08-28,SOUTH DAKOTA,297.71027
2008-08-29,SOUTH DAKOTA,301.22467
2008-08-30,SOUTH DAKOTA,304.63016
2008-08-31,SOUTH DAKOTA,304.9413
2008-09-01,SOUTH DAKOTA,304.62006
2008-09-02,SOUTH DAKOTA,300.16116
2008-09-03,SOUTH DAKOTA,291.91153
2008-09-04,SOUTH DAKOTA,293.6292
2008-09-05,SOUTH DAKOTA,292.93262
2008-09-06,SOUTH DAKOTA,292.23914
2008-09-07,SOUTH DAKOTA,291.08792
2008-09-08,SOUTH DAKOTA,290.17462
2008-09-09,SOUTH DAKOTA,293.7269
2008-09-10,SOUTH DAKOTA,295.9515
2008-09-11,SOUTH DAKOTA,295.05267
2008-09-12,SOUTH DAKOTA,295.2675
2008-09-13,SOUTH DAKOTA,294.3848
2008-09-14,SOUTH DAKOTA,292.50174
2008-09-15,SOUTH DAKOTA,295.5831
2008-09-16,SOUTH DAKOTA,300.30255
2008-09-17,SOUTH DAKOTA,299.69754
2008-09-18,SOUTH DAKOTA,300.58197
2008-09-19,SOUTH DAKOTA,301.02094
2008-09-20,SOUTH DAKOTA,300.16867
2008-09-21,SOUTH DAKOTA,299.72165
2008-09-22,SOUTH DAKOTA,299.86243
2008-09-23,SOUTH DAKOTA,298.27316
2008-09-24,SOUTH DAKOTA,294.23788
2008-09-25,SOUTH DAKOTA,301.50217
2008-09-26,SOUTH DAKOTA,301.74036
2008-09-27,SOUTH DAKOTA,298.00003
2008-09-28,SOUTH DAKOTA,297.10483
2008-09-29,SOUTH DAKOTA,292.2612
2008-09-30,SOUTH DAKOTA,295.6251
2008-10-01,SOUTH DAKOTA,292.94916
2008-10-02,SOUTH DAKOTA,293.73654
2008-10-03,SOUTH DAKOTA,293.05377
2008-10-04,SOUTH DAKOTA,294.98227
2008-10-05,SOUTH DAKOTA,294.66852
2008-10-06,SOUTH DAKOTA,294.02963
2008-10-07,SOUTH DAKOTA,290.3728
2008-10-08,SOUTH DAKOTA,291.81815
2008-10-09,SOUTH DAKOTA,288.4736
2008-10-10,SOUTH DAKOTA,288.32358
2008-10-11,SOUTH DAKOTA,286.91806
2008-10-12,SOUTH DAKOTA,292.90182
2008-10-13,SOUTH DAKOTA,288.48846
2008-10-14,SOUTH DAKOTA,287.3942
2008-10-15,SOUTH DAKOTA,284.6566
2008-10-16,SOUTH DAKOTA,284.91245
2008-10-17,SOUTH DAKOTA,286.04846
2008-10-18,SOUTH DAKOTA,290.0822
2008-10-19,SOUTH DAKOTA,290.5459
2008-10-20,SOUTH DAKOTA,286.3868
2008-10-21,SOUTH DAKOTA,282.85132
2008-10-22,SOUTH DAKOTA,279.7815
2008-10-23,SOUTH DAKOTA,280.9486
2008-10-24,SOUTH DAKOTA,281.69397
2008-10-25,SOUTH DAKOTA,289.38733
2008-10-26,SOUTH DAKOTA,286.24667
2008-10-27,SOUTH DAKOTA,277.6073
2008-10-28,SOUTH DAKOTA,284.25684
2008-10-29,SOUTH DAKOTA,288.57166
2008-10-30,SOUTH DAKOTA,291.56952
2008-10-31,SOUTH DAKOTA,287.5863
2008-11-01,SOUTH DAKOTA,288.9626
2008-11-02,SOUTH DAKOTA,292.8649
2008-11-03,SOUTH DAKOTA,292.91394
2008-11-04,SOUTH DAKOTA,291.4015
2008-11-05,SOUTH DAKOTA,291.24936
2008-11-06,SOUTH DAKOTA,286.17688
2008-11-07,SOUTH DAKOTA,274.3242
2008-11-08,SOUTH DAKOTA,271.6587
2008-11-09,SOUTH DAKOTA,270.32745
2008-11-10,SOUTH DAKOTA,272.36026
2008-11-11,SOUTH DAKOTA,273.48303
2008-11-12,SOUTH DAKOTA,277.07925
2008-11-13,SOUTH DAKOTA,283.5704
2008-11-14,SOUTH DAKOTA,280.19293
2008-11-15,SOUTH DAKOTA,276.03006
2008-11-16,SOUTH DAKOTA,277.90048
2008-11-17,SOUTH DAKOTA,274.99
2008-11-18,SOUTH DAKOTA,279.49118
2008-11-19,SOUTH DAKOTA,278.27798
2008-11-20,SOUTH DAKOTA,272.94156
2008-11-21,SOUTH DAKOTA,271.65765
2008-11-22,SOUTH DAKOTA,274.84473
2008-11-23,SOUTH DAKOTA,277.15118
2008-11-24,SOUTH DAKOTA,277.2897
2008-11-25,SOUTH DAKOTA,279.55685
2008-11-26,SOUTH DAKOTA,278.6379
2008-11-27,SOUTH DAKOTA,277.56067
2008-11-28,SOUTH DAKOTA,278.8169
2008-11-29,SOUTH DAKOTA,274.03607
2008-11-30,SOUTH DAKOTA,274.73672
2008-12-01,SOUTH DAKOTA,272.38635
2008-12-02,SOUTH DAKOTA,280.88663
2008-12-03,SOUTH DAKOTA,274.9436
2008-12-04,SOUTH DAKOTA,268.2708
2008-12-05,SOUTH DAKOTA,273.29752
2008-12-06,SOUTH DAKOTA,274.33118
2008-12-07,SOUTH DAKOTA,274.1688
2008-12-08,SOUTH DAKOTA,272.3077
2008-12-09,SOUTH DAKOTA,268.6316
2008-12-10,SOUTH DAKOTA,275.53687
2008-12-11,SOUTH DAKOTA,275.03925
2008-12-12,SOUTH DAKOTA,274.28424
2008-12-13,SOUTH DAKOTA,274.78308
2008-12-14,SOUTH DAKOTA,270.91934
2008-12-15,SOUTH DAKOTA,250.9897
2008-12-16,SOUTH DAKOTA,257.64368
2008-12-17,SOUTH DAKOTA,258.7311
2008-12-18,SOUTH DAKOTA,261.1965
2008-12-19,SOUTH DAKOTA,261.5145
2008-12-20,SOUTH DAKOTA,262.6456
2008-12-21,SOUTH DAKOTA,252.50589
2008-12-22,SOUTH DAKOTA,257.10245
2008-12-23,SOUTH DAKOTA,264.42108
2008-12-24,SOUTH DAKOTA,260.19382
2008-12-25,SOUTH DAKOTA,269.3644
2008-12-26,SOUTH DAKOTA,273.5929
2008-12-27,SOUTH DAKOTA,269.86633
2008-12-28,SOUTH DAKOTA,270.99396
2008-12-29,SOUTH DAKOTA,275.64868
2008-12-30,SOUTH DAKOTA,269.32013
2008-12-31,SOUTH DAKOTA,263.628
2009-01-01,SOUTH DAKOTA,273.31985
2009-01-02,SOUTH DAKOTA,268.0723
2009-01-03,SOUTH DAKOTA,267.76273
2009-01-04,SOUTH DAKOTA,262.2645
2009-01-05,SOUTH DAKOTA,267.95035
2009-01-06,SOUTH DAKOTA,269.02805
2009-01-07,SOUTH DAKOTA,265.35373
2009-01-08,SOUTH DAKOTA,264.65176
2009-01-09,SOUTH DAKOTA,266.56082
2009-01-10,SOUTH DAKOTA,267.0569
2009-01-11,SOUTH DAKOTA,269.10605
2009-01-12,SOUTH DAKOTA,272.15683
2009-01-13,SOUTH DAKOTA,258.63113
2009-01-14,SOUTH DAKOTA,260.6916
2009-01-15,SOUTH DAKOTA,248.93729
2009-01-16,SOUTH DAKOTA,266.5011
2009-01-17,SOUTH DAKOTA,272.78094
2009-01-18,SOUTH DAKOTA,273.44766
2009-01-19,SOUTH DAKOTA,272.48126
2009-01-20,SOUTH DAKOTA,273.0179
2009-01-21,SOUTH DAKOTA,272.86426
2009-01-22,SOUTH DAKOTA,273.25662
2009-01-23,SOUTH DAKOTA,270.3343
2009-01-24,SOUTH DAKOTA,256.69775
2009-01-25,SOUTH DAKOTA,258.0791
2009-01-26,SOUTH DAKOTA,259.04437
2009-01-27,SOUTH DAKOTA,261.4664
2009-01-28,SOUTH DAKOTA,272.85132
2009-01-29,SOUTH DAKOTA,270.9563
2009-01-30,SOUTH DAKOTA,273.9177
2009-01-31,SOUTH DAKOTA,280.53897
2009-02-01,SOUTH DAKOTA,275.22742
2009-02-02,SOUTH DAKOTA,270.2782
2009-02-03,SOUTH DAKOTA,260.70874
2009-02-04,SOUTH DAKOTA,271.1257
2009-02-05,SOUTH DAKOTA,277.7303
2009-02-06,SOUTH DAKOTA,281.26608
2009-02-07,SOUTH DAKOTA,277.94485
2009-02-08,SOUTH DAKOTA,278.06714
2009-02-09,SOUTH DAKOTA,280.60306
2009-02-10,SOUTH DAKOTA,279.92838
2009-02-11,SOUTH DAKOTA,275.87317
2009-02-12,SOUTH DAKOTA,274.84705
2009-02-13,SOUTH DAKOTA,271.29684
2009-02-14,SOUTH DAKOTA,269.63318
2009-02-15,SOUTH DAKOTA,273.73926
2009-02-16,SOUTH DAKOTA,277.57425
2009-02-17,SOUTH DAKOTA,276.553
2009-02-18,SOUTH DAKOTA,272.23074
2009-02-19,SOUTH DAKOTA,271.52246
2009-02-20,SOUTH DAKOTA,273.16122
2009-02-21,SOUTH DAKOTA,268.38074
2009-02-22,SOUTH DAKOTA,268.06677
2009-02-23,SOUTH DAKOTA,275.06018
2009-02-24,SOUTH DAKOTA,281.94977
2009-02-25,SOUTH DAKOTA,278.8583
2009-02-26,SOUTH DAKOTA,270.6646
2009-02-27,SOUTH DAKOTA,259.0713
2009-02-28,SOUTH DAKOTA,259.7136
2009-03-01,SOUTH DAKOTA,260.53662
2009-03-02,SOUTH DAKOTA,269.18332
2009-03-03,SOUTH DAKOTA,275.35507
2009-03-04,SOUTH DAKOTA,279.72638
2009-03-05,SOUTH DAKOTA,281.00546
2009-03-06,SOUTH DAKOTA,278.70422
2009-03-07,SOUTH DAKOTA,274.93808
2009-03-08,SOUTH DAKOTA,279.0212
2009-03-09,SOUTH DAKOTA,277.61523
2009-03-10,SOUTH DAKOTA,266.73718
2009-03-11,SOUTH DAKOTA,259.15753
2009-03-12,SOUTH DAKOTA,269.7639
2009-03-13,SOUTH DAKOTA,277.7865
2009-03-14,SOUTH DAKOTA,284.7555
2009-03-15,SOUTH DAKOTA,287.8929
2009-03-16,SOUTH DAKOTA,290.31424
2009-03-17,SOUTH DAKOTA,287.37936
2009-03-18,SOUTH DAKOTA,282.76736
2009-03-19,SOUTH DAKOTA,282.43573
2009-03-20,SOUTH DAKOTA,288.95908
2009-03-21,SOUTH DAKOTA,290.5984
2009-03-22,SOUTH DAKOTA,289.6316
2009-03-23,SOUTH DAKOTA,290.35358
2009-03-24,SOUTH DAKOTA,285.68506
2009-03-25,SOUTH DAKOTA,278.20547
2009-03-26,SOUTH DAKOTA,275.91672
2009-03-27,SOUTH DAKOTA,273.38626
2009-03-28,SOUTH DAKOTA,278.02267
2009-03-29,SOUTH DAKOTA,281.00967
2009-03-30,SOUTH DAKOTA,279.85364
2009-03-31,SOUTH DAKOTA,276.248
2009-04-01,SOUTH DAKOTA,273.7307
2009-04-02,SOUTH DAKOTA,275.26855
2009-04-03,SOUTH DAKOTA,278.0077
2009-04-04,SOUTH DAKOTA,276.92407
2009-04-05,SOUTH DAKOTA,272.8886
2009-04-06,SOUTH DAKOTA,272.50153
2009-04-07,SOUTH DAKOTA,277.64258
2009-04-08,SOUTH DAKOTA,281.83652
2009-04-09,SOUTH DAKOTA,281.6015
2009-04-10,SOUTH DAKOTA,281.63245
2009-04-11,SOUTH DAKOTA,287.30923
2009-04-12,SOUTH DAKOTA,285.9823
2009-04-13,SOUTH DAKOTA,287.89713
2009-04-14,SOUTH DAKOTA,290.14813
2009-04-15,SOUTH DAKOTA,289.5326
2009-04-16,SOUTH DAKOTA,289.8682
2009-04-17,SOUTH DAKOTA,291.33014
2009-04-18,SOUTH DAKOTA,289.98636
2009-04-19,SOUTH DAKOTA,288.6865
2009-04-20,SOUTH DAKOTA,287.62772
2009-04-21,SOUTH DAKOTA,289.37372
2009-04-22,SOUTH DAKOTA,294.42218
2009-04-23,SOUTH DAKOTA,300.88977
2009-04-24,SOUTH DAKOTA,299.11627
2009-04-25,SOUTH DAKOTA,285.48584
2009-04-26,SOUTH DAKOTA,284.7319
2009-04-27,SOUTH DAKOTA,282.9631
2009-04-28,SOUTH DAKOTA,287.75867
2009-04-29,SOUTH DAKOTA,289.35275
2009-04-30,SOUTH DAKOTA,288.78232
2009-05-01,SOUTH DAKOTA,286.23132
2009-05-02,SOUTH DAKOTA,289.1325
2009-05-03,SOUTH DAKOTA,290.76624
2009-05-04,SOUTH DAKOTA,292.1569
2009-05-05,SOUTH DAKOTA,294.1652
2009-05-06,SOUTH DAKOTA,293.97583
2009-05-07,SOUTH DAKOTA,293.98593
2009-05-08,SOUTH DAKOTA,292.78577
2009-05-09,SOUTH DAKOTA,288.38556
2009-05-10,SOUTH DAKOTA,287.34448
2009-05-11,SOUTH DAKOTA,292.37503
2009-05-12,SOUTH DAKOTA,293.5665
2009-05-13,SOUTH DAKOTA,293.1214
2009-05-14,SOUTH DAKOTA,290.09573
2009-05-15,SOUTH DAKOTA,292.94952
2009-05-16,SOUTH DAKOTA,287.89978
2009-05-17,SOUTH DAKOTA,292.69366
2009-05-18,SOUTH DAKOTA,301.7249
2009-05-19,SOUTH DAKOTA,305.3839
2009-05-20,SOUTH DAKOTA,304.1082
2009-05-21,SOUTH DAKOTA,297.9761
2009-05-22,SOUTH DAKOTA,294.3633
2009-05-23,SOUTH DAKOTA,294.32352
2009-05-24,SOUTH DAKOTA,295.2103
2009-05-25,SOUTH DAKOTA,298.31445
2009-05-26,SOUTH DAKOTA,293.712
2009-05-27,SOUTH DAKOTA,290.94412
2009-05-28,SOUTH DAKOTA,298.58325
2009-05-29,SOUTH DAKOTA,298.05307
2009-05-30,SOUTH DAKOTA,297.5446
2009-05-31,SOUTH DAKOTA,302.26187
2009-06-01,SOUTH DAKOTA,299.01172
2009-06-02,SOUTH DAKOTA,294.97876
2009-06-03,SOUTH DAKOTA,291.72003
2009-06-04,SOUTH DAKOTA,293.76907
2009-06-05,SOUTH DAKOTA,294.9992
2009-06-06,SOUTH DAKOTA,291.45367
2009-06-07,SOUTH DAKOTA,288.15582
2009-06-08,SOUTH DAKOTA,289.4573
2009-06-09,SOUTH DAKOTA,289.74902
2009-06-10,SOUTH DAKOTA,289.787
2009-06-11,SOUTH DAKOTA,291.89853
2009-06-12,SOUTH DAKOTA,292.46106
2009-06-13,SOUTH DAKOTA,296.38202
2009-06-14,SOUTH DAKOTA,296.29388
2009-06-15,SOUTH DAKOTA,296.23996
2009-06-16,SOUTH DAKOTA,297.32547
2009-06-17,SOUTH DAKOTA,300.9265
2009-06-18,SOUTH DAKOTA,301.29294
2009-06-19,SOUTH DAKOTA,299.65335
2009-06-20,SOUTH DAKOTA,300.39563
2009-06-21,SOUTH DAKOTA,299.40128
2009-06-22,SOUTH DAKOTA,303.8233
2009-06-23,SOUTH DAKOTA,304.11093
2009-06-24,SOUTH DAKOTA,300.8622
2009-06-25,SOUTH DAKOTA,302.88455
2009-06-26,SOUTH DAKOTA,303.63074
2009-06-27,SOUTH DAKOTA,300.52917
2009-06-28,SOUTH DAKOTA,298.65005
2009-06-29,SOUTH DAKOTA,299.18732
2009-06-30,SOUTH DAKOTA,298.30905
2009-07-01,SOUTH DAKOTA,298.74527
2009-07-02,SOUTH DAKOTA,300.51874
2009-07-03,SOUTH DAKOTA,299.94785
2009-07-04,SOUTH DAKOTA,296.58365
2009-07-05,SOUTH DAKOTA,298.81195
2009-07-06,SOUTH DAKOTA,300.8769
2009-07-07,SOUTH DAKOTA,300.27808
2009-07-08,SOUTH DAKOTA,299.3124
2009-07-09,SOUTH DAKOTA,299.93787
2009-07-10,SOUTH DAKOTA,299.7677
2009-07-11,SOUTH DAKOTA,298.02454
2009-07-12,SOUTH DAKOTA,299.40292
2009-07-13,SOUTH DAKOTA,298.8
2009-07-14,SOUTH DAKOTA,300.32285
2009-07-15,SOUTH DAKOTA,298.96597
2009-07-16,SOUTH DAKOTA,296.4398
2009-07-17,SOUTH DAKOTA,294.34467
2009-07-18,SOUTH DAKOTA,295.87045
2009-07-19,SOUTH DAKOTA,298.7676
2009-07-20,SOUTH DAKOTA,298.55396
2009-07-21,SOUTH DAKOTA,297.90445
2009-07-22,SOUTH DAKOTA,299.37418
2009-07-23,SOUTH DAKOTA,302.38504
2009-07-24,SOUTH DAKOTA,301.9435
2009-07-25,SOUTH DAKOTA,299.34952
2009-07-26,SOUTH DAKOTA,302.7995
2009-07-27,SOUTH DAKOTA,302.2637
2009-07-28,SOUTH DAKOTA,299.08142
2009-07-29,SOUTH DAKOTA,295.83755
2009-07-30,SOUTH DAKOTA,294.4539
2009-07-31,SOUTH DAKOTA,300.16946
2009-08-01,SOUTH DAKOTA,296.6054
2009-08-02,SOUTH DAKOTA,304.69678
2009-08-03,SOUTH DAKOTA,302.98727
2009-08-04,SOUTH DAKOTA,300.9232
2009-08-05,SOUTH DAKOTA,298.10428
2009-08-06,SOUTH DAKOTA,297.97134
2009-08-07,SOUTH DAKOTA,302.4685
2009-08-08,SOUTH DAKOTA,302.26926
2009-08-09,SOUTH DAKOTA,298.70294
2009-08-10,SOUTH DAKOTA,299.16687
2009-08-11,SOUTH DAKOTA,302.7869
2009-08-12,SOUTH DAKOTA,305.54706
2009-08-13,SOUTH DAKOTA,305.82986
2009-08-14,SOUTH DAKOTA,305.64728
2009-08-15,SOUTH DAKOTA,303.53217
2009-08-16,SOUTH DAKOTA,298.02655
2009-08-17,SOUTH DAKOTA,296.76892
2009-08-18,SOUTH DAKOTA,298.79178
2009-08-19,SOUTH DAKOTA,297.81403
2009-08-20,SOUTH DAKOTA,294.16632
2009-08-21,SOUTH DAKOTA,293.09097
